"X_id","latest_count_id","latest_count_type","latest_count_date_start","latest_count_date_end","latest_count_duration","location_name","longitude","latitude","centreline_id","avg_daily_vol","avg_weekday_daily_vol","avg_weekend_daily_vol","avg_wkdy_am_peak_start","avg_wkdy_am_peak_vol","avg_wkdy_pm_peak_start","avg_wkdy_pm_peak_vol","avg_speed","avg_85th_percentile_speed","avg_95th_percentile_speed","avg_heavy_pct"
11087,1205991,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Princess Margaret Blvd: Ashford Dr - Lloyd Manor Rd",-79.5512524199631,43.668452802887,10494041,3151.7,3151.7,NA,"08:00:00",430,"17:15:00",338.3,NA,NA,NA,NA
11088,1206003,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Ralph St: Lawrence Ave W - Rosemount Ave",-79.512175,43.70121,7434,1160,1160,NA,"07:45:00",159,"15:00:00",141.3,NA,NA,NA,NA
11089,1141443,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Densley Ave: Milford Ave - Sable St",-79.47243,43.7047,9085266,2622.7,2622.7,NA,"08:15:00",183,"16:15:00",272.7,NA,NA,NA,NA
11090,1141449,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Duval Dr: Lawrence Ave W - Quinan Dr",-79.4746565835921,43.7101396261646,9531103,2558.7,2558.7,NA,"09:00:00",226.3,"18:00:00",280.3,NA,NA,NA,NA
11091,1141455,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Conference Blvd: D'Arcy Magee Cres - Wichey Rd",-79.1421285450706,43.7855503233177,106431,3024.7,3024.7,NA,"08:00:00",358.3,"15:00:00",324,NA,NA,NA,NA
11092,1206027,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Rivalda Rd: Sheppard Ave W - Bradstock Rd",-79.5349204220341,43.7372327539431,9035789,6459.3,6459.3,NA,"07:45:00",500,"16:00:00",531,NA,NA,NA,NA
11093,1206063,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Wellesworth Dr: Ramage Lane - Eringate Dr",-79.5812420413585,43.6610891285077,20010499,3526.7,3526.7,NA,"08:00:00",289.3,"16:45:00",320.3,NA,NA,NA,NA
11094,1141437,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Arkona Dr: near Scarden Ave",-79.30431,43.77281,107949,2142.3,2142.3,NA,"07:45:00",182,"17:00:00",187.3,NA,NA,NA,NA
11095,1206087,"ATR_VOLUME","2009-09-15","2009-09-18",96,"Westmore Dr: Albion Rd - Carrier Dr",-79.60404206929,43.7416013165324,9187380,5673.8,5673.8,NA,"09:15:00",366.5,"14:15:00",473.8,NA,NA,NA,NA
11096,1206115,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Woodbine Downs Blvd: near Carrier Dr",-79.606956340984,43.7372169543254,6171082,5798.7,5798.7,NA,"08:15:00",350.7,"14:45:00",481.3,NA,NA,NA,NA
11097,1205565,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Dwight Ave: Maple Blvd - Heman St",-79.4985,43.603695,914332,2251.7,2251.7,NA,"08:00:00",155,"17:30:00",186,NA,NA,NA,NA
11098,1206127,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Breckon Gt: Murison Blvd - 120 Murison Blvd",-79.2065666551974,43.7997866551974,104953,3230.3,3230.3,NA,"08:15:00",281,"18:45:00",287.3,NA,NA,NA,NA
11099,1206139,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Brookmill Blvd: La Peer Blvd - 81 Brookmill Blvd",-79.3131239407008,43.8021408135541,6242399,1834.7,1834.7,NA,"08:15:00",130.7,"17:15:00",160.7,NA,NA,NA,NA
11100,1206151,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Meadowvale Rd: Wanita Rd - Dunwatson Dr",-79.15831,43.779685,107114,2084.7,2084.7,NA,"08:00:00",177.3,"16:30:00",185,NA,NA,NA,NA
11101,1202273,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Toro Rd: Keele St - Tangiers Rd",-79.4887016974225,43.7601092296263,11272337,6350.3,6350.3,NA,"08:45:00",416.3,"16:15:00",594.3,NA,NA,NA,NA
11102,1202239,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Tangiers Rd: Toro Rd - Finch Ave W",-79.4878119324267,43.7622528405828,440036,4675,4675,NA,"08:45:00",355.3,"15:45:00",457,NA,NA,NA,NA
11103,1205619,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Garyray Dr: Weston Rd - Irondale Dr",-79.547235,43.76739,10476796,1540.3,1540.3,NA,"07:45:00",112,"16:15:00",188,NA,NA,NA,NA
11104,1206209,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Green Lanes: Kenway Park Trl - Ln S Bloor E Green Lanes",-79.52551,43.64386,30105672,4282,4282,NA,"08:00:00",311,"17:15:00",372.3,NA,NA,NA,NA
11105,1202757,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Birmingham St: Third St - Fourth St",-79.502365,43.60412,914305,5662.7,5662.7,NA,"08:15:00",494.3,"17:15:00",505.7,NA,NA,NA,NA
11106,1202745,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Benton Rd: Lawrence Ave W - Colville Rd",-79.4713452513707,43.7090131842958,8041145,5677.7,5677.7,NA,"07:45:00",437.3,"16:30:00",512,NA,NA,NA,NA
11107,1183387,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Gordon Baker Rd: Victoria Park Ave - Glendinning Ave",-79.33669,43.8112,104152,4928.3,4928.3,NA,"08:30:00",531,"17:15:00",717.3,NA,NA,NA,NA
11108,1206221,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Sherway Gt: Evans Ave - Sherway Gardens Rd",-79.55666,43.60956,13990836,3797.3,3797.3,NA,"09:15:00",193.7,"18:45:00",318,NA,NA,NA,NA
11109,1186838,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Fenside Dr: York Mills Rd - Lynedock Cres",-79.3282894344822,43.7611972994549,439731,5885.7,5885.7,NA,"08:15:00",638,"17:30:00",481.7,NA,NA,NA,NA
11110,1205601,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Garyray Dr: Norelco Dr - Rossdean Dr",-79.5373506200559,43.7694875228186,439143,2242.3,2242.3,NA,"06:30:00",167,"15:45:00",222.3,NA,NA,NA,NA
11111,1186806,"ATR_VOLUME","2009-09-15","2009-09-16",48,"Faywood Blvd: Palm Dr - Clanton Park Rd",-79.4485449626873,43.7431449164905,442196,4857,4857,NA,"09:15:00",333,"14:00:00",248,NA,NA,NA,NA
11112,1205577,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Dwight Ave: Symons St - Elma St",-79.499845,43.6069,914194,3486,3486,NA,"08:15:00",241.3,"17:15:00",305.3,NA,NA,NA,NA
11113,1205589,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Dwight Ave: MacDonald St - Vanevery St",-79.501245,43.610245,7348725,3715,3715,NA,"08:30:00",224.7,"17:30:00",304,NA,NA,NA,NA
11114,1184381,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Trojan Gt: Kennedy Rd - Milliken Blvd",-79.2968859162136,43.8042087375325,5016334,3099.3,3099.3,NA,"09:00:00",207,"14:45:00",292.7,NA,NA,NA,NA
11115,1184375,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Torrance Rd: Trudelle St - Grace St",-79.236225,43.741785,110604,961.7,961.7,NA,"07:45:00",139,"15:30:00",74,NA,NA,NA,NA
11116,1184369,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Torrance Rd: 321 Trudelle St - Trudelle St",-79.23604,43.741355,110634,892.7,892.7,NA,"08:00:00",76.3,"15:15:00",94.3,NA,NA,NA,NA
11117,1184187,"ATR_VOLUME","2009-09-15","2009-09-17",72,"Savarin St: Danforth Rd - Thicketwood Dr",-79.2430955505295,43.7429092908057,14669105,252.7,252.7,NA,"08:15:00",25.3,"17:15:00",27.3,NA,NA,NA,NA
11118,1244678,"ATR_VOLUME","2009-09-11","2009-09-18",192,"William R Allen Rd: near Rimrock Rd",-79.4646860795704,43.7560719660236,440793,17869,17917.7,17723,"08:15:00",1260.8,"16:45:00",1438.6,NA,NA,NA,NA
11119,1174186,"ATR_VOLUME","2009-09-11","2009-09-18",192,"William R Allen Rd: Rimrock Rd - Dufferin St",-79.464985,43.758615,440346,21965.5,21958.7,21986,"07:45:00",1650.4,"17:00:00",1818,NA,NA,NA,NA
11120,1121765,"ATR_SPEED_VOLUME","2009-09-08","2009-09-10",72,"Liverpool St: Ln W Runnymede S Henrietta - Castleton Ave",-79.485345,43.66968,20090028,905.7,905.7,NA,"07:45:00",94.7,"16:30:00",79.7,34.4,47.2,54.2,NA
11121,1149318,"ATR_SPEED_VOLUME","2009-08-26","2009-08-26",24,"Glencairn Ave: Duplex Ave - Heather St",-79.40474,43.717555,1137993,1993,1993,NA,"07:45:00",225,"17:15:00",194,34.2,43.9,48.9,NA
11122,1149322,"ATR_SPEED_VOLUME","2009-08-26","2009-08-26",24,"Glengrove Ave W: Duplex Ave - Ansley St",-79.40452,43.718785,1137966,1690,1690,NA,"08:00:00",219,"15:30:00",180,29.9,37.6,39.9,NA
11123,1141565,"ATR_SPEED_VOLUME","2009-08-25","2009-08-25",24,"Bowsfield Rd: Herzberg Gdns - Ln W Herzberg S Bowsfield",-79.497975,43.766965,20033155,456,456,NA,"07:45:00",25,"18:45:00",44,27.4,38.5,47.1,NA
11124,1149346,"ATR_SPEED_VOLUME","2009-08-25","2009-08-25",24,"Bowsfield Rd: Ln W Leitch S Bowsfield - Herzberg Gdns",-79.497465,43.767075,20033133,456,456,NA,"07:45:00",25,"18:45:00",44,27.4,38.5,47.1,NA
11125,1109429,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Jerome St: Ln W Dundas N Abbott - Indian Rd",-79.45654,43.66117,14014033,298.3,298.3,NA,"07:45:00",19.7,"17:30:00",31.3,30.9,42.2,49.2,NA
11126,1109381,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Indian Rd: Humberside Ave - Annette St",-79.45913,43.663335,1143569,698.7,698.7,NA,"08:15:00",59,"17:30:00",71.7,34.7,43.8,49.6,NA
11127,1109393,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Indian Rd: Kenneth Ave - Humberside Ave",-79.458575,43.661965,1143731,686.7,686.7,NA,"08:30:00",57,"17:30:00",64.7,32.4,39.7,44.2,NA
11128,1109417,"ATR_SPEED_VOLUME","2009-06-23","2009-06-24",48,"Kenneth Ave: Dundas St W - Indian Rd",-79.4571272470135,43.6619357112454,8260485,246,246,NA,"08:00:00",30,"17:30:00",27,31.3,41.3,44.4,NA
11129,1109405,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Abbott Ave: Ln W Dundas N Abbott - Indian Rd",-79.456095,43.660345,14014041,285.7,285.7,NA,"08:00:00",21.7,"17:15:00",27.7,31,42,46.5,NA
11130,1109159,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Indian Rd - Indian Road Cres",-79.458225,43.65898,8260235,1866.7,1866.7,NA,"08:15:00",167,"17:15:00",191.3,32.7,41.7,44.8,NA
11131,1109171,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Dorval Rd - Indian Rd",-79.456605,43.659315,9171018,1543.7,1543.7,NA,"08:15:00",141.7,"17:15:00",154,32.6,39.6,44.3,NA
11132,1109183,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Ln E Dorval S Glenlake - Dorval Rd",-79.45557,43.65952,14013912,1295,1295,NA,"08:15:00",113,"17:15:00",134,31.2,38.4,42.4,NA
11133,1109195,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Dundas St W - Ln W Dundas S Glenlake",-79.453915,43.65987,14013885,1227,1227,NA,"08:15:00",109.3,"17:15:00",119,28.5,36.3,39.7,NA
11134,1109207,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Ln E Keele N Glenlake - Keele St",-79.46119,43.658345,14013935,2831,2831,NA,"08:00:00",247.3,"17:15:00",261,33.1,39.7,44.5,NA
11135,1109219,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Glenlake Ave: Ln E Indian Grv S Glenlake - Indian Grv",-79.459985,43.658575,14013850,2516.7,2516.7,NA,"08:00:00",222,"17:15:00",256.7,31,38,39.9,NA
11136,1109231,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Gloucester St: Yonge St - Gloucester Lane",-79.3849,43.66665,7754919,1455.7,1455.7,NA,"09:00:00",116.3,"15:30:00",86.3,31.3,39.9,45,NA
11137,1109237,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Maitland St: Mutual St - Jarvis St",-79.378485,43.66507,1142973,3241.3,3241.3,NA,"08:30:00",260,"17:00:00",303,32.8,42.9,48.3,NA
11138,1109297,"ATR_SPEED_VOLUME","2009-06-23","2009-06-25",72,"Humberside Ave: Ln E Indian Grv S Annette - Indian Grv",-79.461385,43.66196,14014017,1861.3,1861.3,NA,"08:15:00",243.7,"17:15:00",200.3,32.1,39.2,44.2,NA
11139,1105166,"ATR_SPEED_VOLUME","2009-06-18","2009-06-18",24,"Runnymede Rd: Glenwood Ave - Ardagh St",-79.4787009033995,43.6568382347061,7973763,4664,4664,NA,"08:00:00",355,"16:45:00",349,46.5,54.1,59.1,NA
11140,1141547,"ATR_SPEED_VOLUME","2009-06-16","2009-06-16",24,"Neptune Dr: Elijah Park Trl - Hotspur Rd",-79.4353141227613,43.7320841227613,30098045,2534,2534,NA,"08:00:00",320,"15:15:00",236,32.8,42.1,46.1,NA
11141,1105162,"ATR_SPEED_VOLUME","2009-06-16","2009-06-16",24,"Beech Ave: Queen St E - Ln N Queen W Beech",-79.2876737955636,43.6728542516862,20043432,1337,1337,NA,"08:00:00",101,"16:45:00",126,30,38.6,43.2,NA
11142,1149342,"ATR_SPEED_VOLUME","2009-06-16","2009-06-16",24,"Ameer Ave: Regina Ave - Sultana Ave",-79.440145,43.72653,444205,4468,4468,NA,"08:00:00",379,"17:00:00",357,40.6,47.8,52.2,NA
11143,1105160,"ATR_SPEED_VOLUME","2009-06-16","2009-06-16",24,"Beech Ave: Sycamore Pl - Pine Ave",-79.288815,43.67562,10430770,1012,1012,NA,"08:00:00",89,"16:45:00",95,34.3,42.8,47.1,NA
11144,1122410,"ATR_VOLUME","2009-06-16","2009-06-18",72,"Steeles Ave W",-79.6338692933658,43.7512678894808,14244864,1249.3,1249.3,NA,"09:00:00",113,"14:45:00",109,NA,NA,NA,NA
11145,1105142,"ATR_SPEED_VOLUME","2009-06-16","2009-06-18",72,"Woodmount Ave: Cosburn Ave - Plains Rd",-79.320295,43.696785,1111,1057,1057,NA,"07:15:00",87,"17:30:00",90.7,38.1,46.8,51.4,NA
11146,1141539,"ATR_SPEED_VOLUME","2009-06-16","2009-06-16",24,"Neptune Dr: Rajah St - Ameer Ave",-79.4404019509781,43.7309770735328,10367936,3427,3427,NA,"08:00:00",244,"16:30:00",301,36.8,44.5,49.3,NA
11147,1108995,"ATR_SPEED_VOLUME","2009-06-12","2009-06-14",72,"Bingham Ave: Ln N Kingston W Victoria Park - Woodale Ave",-79.285665,43.68211,14016103,1125.7,1244,1066.5,"07:45:00",114,"17:00:00",115,35.3,44.5,49.7,NA
11148,1109011,"ATR_SPEED_VOLUME","2009-06-11","2009-06-11",24,"Oasis Blvd: Hummingbird Park Trl - Grackle Trl",-79.2336530679064,43.8284573302339,30103635,7317,7317,NA,"07:30:00",537,"16:45:00",616,38.6,44.6,48.8,NA
11149,1109015,"ATR_SPEED_VOLUME","2009-06-11","2009-06-11",24,"Oasis Blvd: Hummingbird Park Trl - Hummingbird Dr",-79.23374,43.82899,30103638,6786,6786,NA,"08:00:00",527,"17:15:00",534,36.4,43.3,46.9,NA
11150,1109023,"ATR_SPEED_VOLUME","2009-05-27","2009-05-27",24,"Fairwood Cres: Beath St - Amiens Rd",-79.1868673423472,43.7765736464034,107460,112,112,NA,"09:15:00",14,"15:00:00",18,29.3,39.6,44.8,NA
11151,1109019,"ATR_SPEED_VOLUME","2009-05-27","2009-05-27",24,"Fairwood Cres: Old Kingston Rd - Beath St",-79.1851683254988,43.7745572039261,8105537,1383,1383,NA,"07:45:00",275,"15:00:00",114,39.4,48,52.3,NA
11152,1109027,"ATR_SPEED_VOLUME","2009-05-27","2009-05-27",24,"Beath St: Amiens Rd - Fairwood Cres",-79.1868,43.775155,107482,1394,1394,NA,"07:45:00",285,"14:45:00",114,38.5,44.8,49.1,NA
11153,1109477,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Ln 1 S College E Euclid: near Ln 2 S College E Euclid",-79.41025,43.65456,20079199,64.7,64.7,NA,"07:00:00",4,"17:00:00",8,10.6,16.9,18.7,NA
11154,1106324,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Anderson Ave: Maxwell Ave - Colin Ave",-79.40132,43.70408,1138494,1995.7,1995.7,NA,"08:30:00",183.7,"17:30:00",225,31.1,38.3,42.7,NA
11155,1106312,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Forest Hill Rd: Forest Hill Road Park Trl - Larratt St",-79.4086392840972,43.6984339934399,30141096,1391.3,1391.3,NA,"07:45:00",109.3,"17:00:00",137,37.4,46.7,49.9,NA
11156,1106300,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Forest Hill Rd: Larratt St - Russell Hill Rd",-79.4119854067936,43.6996297575752,30145682,1393,1393,NA,"07:45:00",123,"17:00:00",127.3,37.7,48.7,54,NA
11157,1109465,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Ln 1 S College E Euclid: near Ln 2 S College E Euclid",-79.409655,43.65308,20079202,74,74,NA,"08:00:00",5.7,"16:30:00",9.7,16.9,28.1,33.5,NA
11158,1109501,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Ln 2 S College E Euclid: Ln 1 S College E Euclid - Euclid Ave",-79.41023,43.65366,20079174,500.7,500.7,NA,"08:00:00",36,"16:45:00",49.3,13.5,22.6,26.2,NA
11159,1109489,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Ln 2 S College E Euclid: Palmerston Ave - Ln 1 S College E Euclid",-79.4096055344759,43.6537820538063,20079198,494.7,494.7,NA,"08:15:00",39.7,"16:30:00",46.3,13.9,23.2,28,NA
11160,1107369,"ATR_VOLUME","2009-05-26","2009-05-28",72,"Oxton Ave: Highbourne Rd - Avenue Rd",-79.404785,43.697235,1138924,22206,22206,NA,"07:30:00",1563.3,"17:30:00",1550,NA,NA,NA,NA
11161,1106282,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Lumbervale Ave: Lansdowne Ave - St Helen's Ave",-79.4407270660988,43.6513128427229,1145361,202,202,NA,"09:15:00",10,"16:45:00",24,23,33.4,37.6,NA
11162,1106216,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Moore Ave: Beltline Trl - Brendan Rd",-79.3793025744137,43.6952252503736,60011674,12804,12804,NA,"09:15:00",814.7,"17:00:00",933.7,44.2,51.5,56.6,NA
11163,1106264,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Old Forest Hill Rd: near Dunloe Rd",-79.4138329574681,43.6974217357902,30145697,3067.7,3067.7,NA,"08:15:00",306.7,"15:00:00",287.3,39.3,48.3,53.3,NA
11164,1106252,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Old Forest Hill Rd: Dunloe Rd - Dunvegan Rd",-79.4153108917842,43.6984013736172,1138898,3071,3071,NA,"08:15:00",304.7,"15:00:00",284.7,36.8,44.6,49.3,NA
11165,1109041,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Warren Rd: Frybrook Rd - Kilbarry Rd",-79.40929,43.693005,1139104,1745.3,1745.3,NA,"08:00:00",174,"17:15:00",181.3,34.3,45,51.4,NA
11166,1106336,"ATR_SPEED_VOLUME","2009-05-26","2009-05-28",72,"Anderson Ave: Eastbourne Ave - Oriole Pkwy",-79.404755,43.703375,1138544,1960.3,1960.3,NA,"08:15:00",207.7,"18:00:00",191.3,30,38.4,42.5,NA
11167,1105558,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Bellamy Rd N: Northleigh Dr - Bridlington St",-79.240165,43.76992,108164,14804,14804,NA,"08:00:00",1123,"16:30:00",1262,61.4,68.5,73.6,NA
11168,1109031,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Queenslea Ave: Purdy Cres - Yelland St",-79.5265840484419,43.7068827747572,13969773,2641,2641,NA,"08:00:00",184,"17:00:00",262,33.6,38.8,42.4,NA
11169,1109035,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Yelland St: Queenslea Ave - Debby Crt",-79.5272110474031,43.70724684725,446381,2696,2696,NA,"08:00:00",192,"17:00:00",275,43.4,49.9,54.7,NA
11170,1109081,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Torresdale Ave: Robingrove Rd - Rockford Rd",-79.451185,43.78465,437574,5497,5497,NA,"08:30:00",450,"17:15:00",688,30,38.6,44.4,NA
11171,1109089,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Lytton Blvd: Lytton Park Trl - Avenue Rd",-79.4115511844718,43.7143637631056,30101647,2273,2273,NA,"08:00:00",228,"17:30:00",217,33.2,41.3,44.8,NA
11172,1109093,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Lytton Blvd: Rosewell Ave - Alexandra Blvd",-79.4085162100518,43.7146879575176,13974078,2488,2488,NA,"08:00:00",292,"17:30:00",238,35.7,43.4,48.1,NA
11173,1109097,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Lytton Blvd: Heather St - Rosewell Ave",-79.40623,43.715165,1138060,2722,2722,NA,"08:00:00",361,"15:30:00",265,38.2,44.6,49.2,NA
11174,1109101,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Whitburn Cres: Keele St - Blaydon Ave",-79.485745,43.73679,10144912,1882,1882,NA,"08:15:00",153,"18:45:00",145,38.8,47.4,53,NA
11175,1109113,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Douglas Ave: Grey Rd - Ledbury St",-79.4210876261121,43.7227175096112,444581,651,651,NA,"08:00:00",59,"17:45:00",57,33.5,44.6,49.5,NA
11176,1109117,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Douglas Ave: Avenue Rd - Grey Rd",-79.4176754911589,43.7234322740334,444480,854,854,NA,"07:45:00",77,"17:30:00",91,32.6,44.1,49.3,NA
11177,1109131,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Winston Park Blvd: Wilson Ave - Ionic Lane",-79.460842411365,43.7311782341834,8392508,256,256,NA,"08:15:00",15,"15:30:00",23,32,41.4,47.1,NA
11178,1109133,"ATR_SPEED_VOLUME","2009-05-21","2009-05-21",24,"Northleigh Dr: near Berkham Rd",-79.2411,43.769145,108197,654,654,NA,"08:00:00",59,"15:15:00",62,32.5,42.1,48.2,NA
11179,1239274,"ATR_SPEED_VOLUME","2009-05-19","2009-05-20",48,"Bloor St W: Quebec Ave - High Park Trl",-79.46749,43.65306,30042276,16996,16996,NA,"08:15:00",1017.5,"17:30:00",1224.5,47.7,56.1,61.9,NA
11180,1106202,"ATR_SPEED_VOLUME","2009-05-14","2009-05-14",24,"Colonial Ave: Little Rock Dr - Bellamy Rd S",-79.2285007400593,43.735520000152,111043,417,417,NA,"08:15:00",40,"16:45:00",39,46,58.7,66.4,NA
11181,1106198,"ATR_SPEED_VOLUME","2009-05-14","2009-05-14",24,"Colonial Ave: McCowan Rd - Adanac Dr",-79.2341355618346,43.7340594369594,111171,1374,1374,NA,"08:00:00",114,"16:45:00",118,42,51.1,56,NA
11182,1106194,"ATR_SPEED_VOLUME","2009-05-14","2009-05-14",24,"Adanac Dr: Little Rock Dr - Granard Blvd",-79.23142,43.737035,110943,602,602,NA,"08:00:00",61,"16:45:00",63,40.8,49.9,54.9,NA
11183,1107381,"ATR_SPEED_VOLUME","2009-05-14","2009-05-14",24,"Jane St: near Montye Ave",-79.488645,43.65947,9467608,18421,18421,NA,"07:45:00",1159,"17:45:00",1297,42.6,50,54.8,NA
11184,1106212,"ATR_SPEED_VOLUME","2009-05-07","2009-05-07",24,"Lawrence Ave E: near The Bridle Path",-79.3634235143396,43.7338182764861,443195,12925,12925,NA,"08:00:00",1064,"16:30:00",1312,56.1,64.2,69.3,NA
11185,1107337,"ATR_VOLUME","2009-05-06","2009-05-06",24,"Arrowstook Rd: Blue Ridge Rd - Denrock Dr",-79.3752361576618,43.7716363454384,438594,1914,1914,NA,"08:15:00",284,"16:45:00",180,NA,NA,NA,NA
11186,1107329,"ATR_VOLUME","2009-05-06","2009-05-06",24,"Bayview Mews Lane: Bayview Ave - Hawksbury Dr",-79.3861058357871,43.7699598173143,438844,9089,9089,NA,"08:45:00",524,"15:00:00",793,NA,NA,NA,NA
11187,1106206,"ATR_SPEED_VOLUME","2009-05-06","2009-05-06",24,"Dolphin Dr: Maybourne Ave - Westbourne Ave",-79.2893288453032,43.6997160158663,112747,122,122,NA,"08:30:00",16,"15:15:00",17,26.1,36.7,40,NA
11188,1106366,"ATR_SPEED_VOLUME","2009-05-05","2009-05-07",72,"Deforest Rd: Kennedy Ave - Runnymede Rd",-79.4743594878898,43.6489726144817,1145876,792.3,792.3,NA,"08:00:00",97.3,"15:15:00",89.3,26.4,33.8,36.8,NA
11189,1106372,"ATR_SPEED_VOLUME","2009-05-05","2009-05-07",72,"Runnymede Rd: Morningside Ave - Deforest Rd",-79.47473,43.64731,1146396,3228,3228,NA,"07:45:00",279.7,"17:30:00",306,35,43.3,48.1,NA
11190,1126094,"ATR_VOLUME","2009-04-28","2009-04-30",72,"Dovercourt Rd: Bloor St W - Ln N Bloor W Dovercourt",-79.42951,43.661365,14011491,5775.3,5775.3,NA,"08:30:00",517,"17:30:00",447.3,NA,NA,NA,NA
11191,1126100,"ATR_VOLUME","2009-04-28","2009-04-30",72,"Dovercourt Rd: Hallam St - Ln S Dupont E Dovercourt",-79.43213,43.66823,14004170,5545,5545,NA,"08:30:00",511.7,"17:15:00",424.7,NA,NA,NA,NA
11192,1126118,"ATR_VOLUME","2009-04-28","2009-04-30",72,"Dovercourt Rd: Ln S Dupont E Dovercourt - Dupont St",-79.432645,43.66948,14004171,5538.3,5538.3,NA,"08:30:00",315,"17:30:00",529,NA,NA,NA,NA
11193,1247470,"ATR_VOLUME","2009-04-28","2009-04-30",72,"McLevin Ave: near Markham Rd",-79.2399486096123,43.7987938693688,2119573,7154,7154,NA,"07:45:00",774.3,"15:00:00",528,NA,NA,NA,NA
11194,1126124,"ATR_VOLUME","2009-04-28","2009-04-30",72,"Dovercourt Rd: Ln S Davenport E Westmoreland - Davenport Rd",-79.434555,43.67408,14044571,9073.7,9073.7,NA,"08:30:00",651,"17:45:00",707.7,NA,NA,NA,NA
11195,1247440,"ATR_VOLUME","2009-04-28","2009-04-30",72,"McLevin Ave: Neilson Rd - Hupfield Trl",-79.2208697765474,43.8098021787621,4968499,9469.7,9469.7,NA,"08:15:00",948,"15:30:00",614.7,NA,NA,NA,NA
11196,1247434,"ATR_VOLUME","2009-04-28","2009-04-30",72,"McLevin Ave: Pinery Trl - Neilson Rd",-79.2227582780628,43.8083108331083,14236855,4162.3,4162.3,NA,"08:30:00",254,"15:30:00",416,NA,NA,NA,NA
